filename,class,class_index,width,height,aspect_ratio,is_square,mean_R,std_R,min_R,max_R,skew_R,kurt_R,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,hist_R_8,hist_R_9,hist_R_10,hist_R_11,hist_R_12,hist_R_13,hist_R_14,hist_R_15,mean_G,std_G,min_G,max_G,skew_G,kurt_G,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_G_8,hist_G_9,hist_G_10,hist_G_11,hist_G_12,hist_G_13,hist_G_14,hist_G_15,mean_B,std_B,min_B,max_B,skew_B,kurt_B,hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,hist_B_8,hist_B_9,hist_B_10,hist_B_11,hist_B_12,hist_B_13,hist_B_14,hist_B_15,mean_H,std_H,skew_H,kurt_H,mean_S,std_S,skew_S,kurt_S,mean_V,std_V,skew_V,kurt_V,entropy,sobel,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,ASM_0,ASM_45,ASM_90,ASM_135
sunrise266.jpg,Sunrise,3,262,177,1.48,False,168.94712554448614,69.6320552286288,45,255,-0.23713918681359222,-1.4832756606389388,0.0,0.0,0.00036,0.00253,0.00567,0.00731,0.0047,0.00189,0.0016,0.00163,0.00297,0.00466,0.00517,0.00433,0.00454,0.0154,103.24134213136671,52.369851515098816,23,254,0.30347840621108263,-1.1004134383103665,0.0,0.00184,0.00993,0.00974,0.0041,0.00312,0.00632,0.00621,0.00532,0.00484,0.00427,0.00352,0.00285,0.00061,4e-05,3e-05,56.93655927890628,20.730425369976185,5,135,0.7991912601515491,0.12212576768290262,1e-05,0.004,0.02002,0.01962,0.00939,0.0059,0.00302,0.00076,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06039989981859734,0.059449620991269485,12.051263119933331,184.3129809947619,0.6350030158350262,0.09353634037914621,0.04411834191024588,-0.3920389313039512,0.662537747233279,0.27306688324952477,-0.23713918681359195,-1.4832756606389392,12.587857363515981,0.014051150979461673,4.70639,24.70938,21.38148,24.58612,0.86791,2.75266,2.56243,2.78474,0.71913,0.40366,0.42345,0.39881,0.05033,0.0317,0.03379,0.03172,0.99917,0.99562,0.9962,0.99564,0.00253,0.001,0.00114,0.00101
sunrise267.jpg,Sunrise,3,211,159,1.33,False,111.85594205490477,90.48308533611612,0,255,0.19348581864337364,-1.2192989294672487,0.01838,0.00088,0.00093,0.00104,0.00108,0.00304,0.00499,0.00521,0.00654,0.00362,0.00164,0.00113,0.00091,0.00108,0.00133,0.01095,53.85960833407851,57.223590878617664,0,246,1.2543960577977342,0.8043364904223722,0.021,0.00258,0.01113,0.01133,0.00434,0.00083,0.00107,0.001,0.00191,0.00237,0.00168,0.00135,0.00102,0.00065,0.00041,7e-05,44.358103073116936,34.31430303212339,0,153,-0.13181394382086678,-1.5089475640115015,0.02096,0.00288,0.00569,0.00589,0.01825,0.00704,0.00194,8e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40824149260469744,0.4432027328041142,0.34778848041203014,-1.8218934922552519,0.5450387528405987,0.3151708313052759,-0.7111427113134448,-0.5645750503960256,0.43898213850504875,0.35443364163908764,0.19547203512407652,-1.2186367467450647,10.799483287692121,0.020754992443465074,37.36047,154.63831,133.65001,140.80461,1.84103,4.47399,4.14386,4.34289,0.70901,0.49511,0.49994,0.48667,0.2348,0.22323,0.22369,0.22313,0.99496,0.97917,0.98198,0.98103,0.05513,0.04983,0.05004,0.04979
sunrise268.jpg,Sunrise,3,329,166,1.98,False,169.03407551177355,80.1208209372535,0,255,-0.9367195139875809,-0.48261960218808,0.00591,0.0016,0.0012,0.00097,0.00157,0.00268,0.00184,0.00147,0.00152,0.00134,0.00163,0.00519,0.00775,0.00962,0.00801,0.01045,125.04471380964588,74.02773553713459,0,255,-0.590157677453154,-1.1948716144225071,0.01043,0.00211,0.00145,0.00261,0.00215,0.00385,0.00176,0.00098,0.00079,0.00212,0.00908,0.02056,0.00214,0.00131,0.00096,0.00043,101.1627604643498,66.91166855411542,0,255,-0.41884905866581174,-1.2534621621539663,0.01555,0.00077,0.00113,0.00132,0.00167,0.00304,0.00525,0.00604,0.00555,0.0062,0.00974,0.006,0.0001,9e-05,0.00011,0.0002,0.29013255028388807,0.37574981573794314,1.024690319357551,-0.8353222580684694,0.47687158799354235,0.315531296570403,0.44876338733185434,-1.0096454560022834,0.6692170433925941,0.308221011117152,-0.9901832755969325,-0.30460662679756156,12.986854179520863,0.012049622640374116,9.05466,44.54342,42.55503,49.63468,1.07005,2.40521,2.25919,2.49873,0.71816,0.54934,0.58459,0.55648,0.08971,0.07073,0.07449,0.07204,0.99915,0.99578,0.99597,0.9953,0.00805,0.005,0.00555,0.00519
sunrise269.jpg,Sunrise,3,265,177,1.5,False,157.56669864619977,89.42526572001152,1,255,-0.4105123491430717,-1.3426509335695753,0.00565,0.00446,0.00158,0.0014,0.00246,0.00333,0.00251,0.00228,0.00285,0.00227,0.00243,0.00195,0.00239,0.00297,0.00433,0.01987,60.59891269587464,62.93607421061447,0,255,1.1849305570222584,0.7417626699019184,0.02,0.00672,0.00597,0.00709,0.00445,0.00353,0.0027,0.00272,0.00209,0.00167,0.00127,0.00108,0.00084,0.00077,0.00073,0.00112,4.907174075258501,13.485036012833902,0,255,8.311781170639367,94.77044488595517,0.05886,0.00239,0.00062,0.00025,0.00017,0.00012,8e-05,7e-05,6e-05,4e-05,2e-05,2e-05,1e-05,1e-05,2e-05,1e-05,0.14244225698443672,0.276594208262169,2.6222307590045406,5.079207459151059,0.9637103326179496,0.07422397734238702,-4.166894793069679,27.257210934276497,0.6180102877948963,0.35077680451103294,-0.41012214450016016,-1.3430060004785085,13.507618992191373,0.022993002095606223,16.66061,77.3657,65.09001,69.80673,1.89935,4.77462,4.38285,4.68875,0.555,0.32635,0.33723,0.30691,0.0493,0.04084,0.04508,0.04102,0.99772,0.98942,0.99109,0.99046,0.00243,0.00167,0.00203,0.00168
sunrise27.jpg,Sunrise,3,300,168,1.79,False,48.05623015873016,74.3108871517516,0,255,1.628033040916985,1.3975643155199027,0.03609,0.00478,0.00349,0.00246,0.00189,0.00172,0.0015,0.00127,0.00099,0.00089,0.00093,0.00088,0.0009,0.00091,0.00102,0.00303,44.364583333333336,50.84108952951944,0,255,2.0709318472193905,4.006871461704137,0.02123,0.01537,0.00826,0.00515,0.00307,0.00173,0.00135,0.00111,0.00094,0.00084,0.00079,0.00091,0.00068,0.00044,0.00033,0.00054,26.299583333333334,29.945597362779232,0,255,3.578875312983013,16.71097801186195,0.0238,0.02404,0.00875,0.00224,0.00092,0.00064,0.00051,0.00042,0.0004,0.00027,0.00017,0.00013,0.00015,0.00014,0.00011,6e-05,0.3356369922379007,0.18370791757030294,-0.32111822611755114,-1.5174894647354358,0.7639640019688841,0.2301834656496978,-0.7723068553668299,-0.407223887168199,0.2255708839091192,0.27168098422981174,1.703484312972681,1.7042016145678511,11.639710489320027,0.02692807888591276,127.44243,401.01917,385.36625,403.53349,3.48909,6.81822,6.46345,6.82499,0.62851,0.45466,0.47668,0.45723,0.09242,0.06279,0.06632,0.06297,0.9778,0.93026,0.93284,0.92982,0.00854,0.00394,0.0044,0.00397
sunrise270.jpg,Sunrise,3,232,168,1.38,False,218.85647577996716,48.2558986131485,51,255,-1.7683353207419636,2.1223123816092864,0.0,0.0,0.0,0.00034,0.00132,0.00133,0.00152,0.00119,0.00112,0.00126,0.00177,0.00228,0.0025,0.00485,0.01169,0.03159,133.85054905582922,65.92481467294081,14,255,0.17122771062904593,-0.7875986158503041,0.0,0.00285,0.00604,0.00396,0.00193,0.00282,0.00305,0.00674,0.01024,0.00728,0.00284,0.00213,0.00196,0.00193,0.00248,0.00649,32.60550082101806,43.44561548700564,0,255,3.2760133336896713,11.518846447021318,0.02078,0.02718,0.00476,0.00315,0.00172,0.00098,0.00063,0.00056,0.00042,0.00041,0.00026,0.00028,0.00021,0.00021,0.00033,0.00084,0.09333528051566645,0.06457468261850766,6.108011850278489,61.75797342833319,0.8565368926461606,0.1688128327243359,-3.126758593830192,10.77003978271225,0.8589457765864967,0.18965718379186197,-1.7632614586150925,2.1062992557765083,13.912653170256991,0.04823753600216295,49.82256,343.71916,308.1615,326.46709,3.69156,10.30993,9.71508,10.10314,0.40556,0.23645,0.25252,0.23582,0.03333,0.02259,0.02396,0.02276,0.99242,0.94763,0.95305,0.95026,0.00111,0.00051,0.00057,0.00052
sunrise271.jpg,Sunrise,3,227,152,1.49,False,120.43029793647113,75.56713318231189,0,255,-0.055581254459923034,-0.9240636990001394,0.01039,0.00133,0.00115,0.00168,0.00223,0.00443,0.00667,0.00657,0.00475,0.00408,0.00345,0.00297,0.00265,0.00342,0.00314,0.00383,37.220119406445626,33.93800231586119,0,255,1.9201442832340014,7.085465946252629,0.01912,0.00829,0.01354,0.01539,0.00224,0.00121,0.00085,0.00059,0.0004,0.00031,0.00025,0.00015,0.00011,0.00011,0.0001,0.0001,2.7109900301414327,8.223965435398378,0,225,11.349522356513086,204.4827060169035,0.06046,0.00163,0.00033,0.00015,6e-05,3e-05,2e-05,2e-05,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.1057706638940404,0.21909314737869418,3.3275511352462197,9.673427184725773,0.9207223058231997,0.24106541294310774,-3.449465589805984,10.208755494455007,0.4725937998663411,0.2958829497944693,-0.051173454152491735,-0.9259012902162276,12.249404127251351,0.020206279693768713,16.27163,131.20966,118.13155,129.67558,1.35704,4.73823,4.41488,4.70735,0.6458,0.47987,0.51851,0.48017,0.099,0.0872,0.09101,0.08676,0.99444,0.95538,0.95976,0.9559,0.0098,0.0076,0.00828,0.00753
sunrise272.jpg,Sunrise,3,258,172,1.5,False,212.33364881918155,39.670997447504156,92,255,-0.5312848476918759,-1.012706437040993,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.00066,0.00328,0.00412,0.00561,0.00689,0.00606,0.00551,0.00601,0.02456,127.44641247521183,40.9914036398478,4,255,-0.09160838857596146,-0.2540266351096512,1e-05,5e-05,0.00046,0.00447,0.00785,0.00309,0.0034,0.00585,0.01268,0.01321,0.00636,0.00305,0.00089,0.00051,0.00035,0.00052,60.58536145664323,19.11579023569275,0,255,2.9624358266563533,25.798938254045943,0.00025,0.00158,0.01347,0.01861,0.0238,0.00431,0.00021,9e-05,5e-05,5e-05,4e-05,5e-05,5e-05,5e-05,5e-05,0.0001,0.07138313627860872,0.027847044867970544,8.591620608991228,217.66865656082604,0.7147529072236155,0.06813113373896824,-2.9806343506344875,28.764873296598715,0.8326949384404926,0.155586737132978,-0.5311299155896716,-1.012862311438374,12.296832929719487,0.011864979161323194,7.62795,29.12495,29.33254,36.74474,1.10375,2.35156,2.25516,2.5754,0.69811,0.50181,0.53579,0.50032,0.06285,0.04276,0.04543,0.04313,0.99737,0.98992,0.98987,0.98728,0.00395,0.00183,0.00206,0.00186
sunrise273.jpg,Sunrise,3,224,152,1.47,False,128.7238898026316,50.7876961027368,0,255,0.5708487226753352,-0.17799327115567598,0.00014,0.0006,0.00115,0.00185,0.00494,0.00829,0.01044,0.0085,0.0066,0.00442,0.00394,0.00313,0.00262,0.0023,0.00165,0.00218,84.36116658834587,43.79170801087087,0,255,0.8673246234186888,1.1774513338555188,0.00097,0.00436,0.00904,0.00737,0.00816,0.0105,0.00791,0.00585,0.00314,0.00172,0.00138,0.00091,0.00045,0.00031,0.00023,0.00046,67.89033129699249,52.12912675044828,0,255,0.46129923987335475,-0.9758760839886818,0.01286,0.00991,0.00613,0.00317,0.0041,0.00698,0.00527,0.00315,0.004,0.00448,0.00185,0.00056,0.00017,5e-05,2e-05,3e-05,0.3369885886127435,0.3708040891997371,0.6006699403921678,-1.4764866860765062,0.5136778476221459,0.33034292038766433,0.07852657723842808,-1.7125368919902026,0.521310629514964,0.19577253042805223,0.42195386448381833,-0.19178711534252146,13.89862146541032,0.039586469824963756,32.35019,209.12111,199.77744,211.20913,3.43869,9.08256,8.785,9.13162,0.36587,0.20649,0.22502,0.20033,0.02874,0.01969,0.0211,0.01892,0.99083,0.94091,0.94359,0.94032,0.00083,0.00039,0.00045,0.00036
sunrise274.jpg,Sunrise,3,257,172,1.49,False,103.79271106687177,61.70095292889246,0,255,-0.15540010600319623,-1.222229820716132,0.00661,0.00859,0.00125,0.00243,0.00336,0.00381,0.00353,0.00527,0.00772,0.0088,0.00415,0.00271,0.00316,0.00126,7e-05,3e-05,49.401728350375535,37.05415263855259,0,222,0.8848478014695575,0.23689100981361833,0.01507,0.01527,0.00689,0.00398,0.00513,0.00632,0.00628,0.00312,0.00015,0.00013,9e-05,4e-05,0.00014,0.00012,0.0,0.0,26.494525382318344,20.619950881024515,0,226,2.4715120573460303,11.68367076583446,0.02398,0.02327,0.00608,0.00368,0.00542,3e-05,4e-05,3e-05,3e-05,3e-05,4e-05,4e-05,5e-05,3e-05,0.0,0.0,0.15681772125086757,0.2964466655415927,2.2960120340378523,3.428315376658544,0.6377611176291565,0.2572933415471018,-0.8887575490896903,-0.030220236585375204,0.40727314181486546,0.24176504962217812,-0.1518466756147364,-1.2221168996715026,12.214060687584281,0.011701404990567123,4.29935,20.40568,17.68931,21.31988,0.70365,2.24358,2.17744,2.35437,0.75719,0.48915,0.50246,0.48292,0.14158,0.12402,0.12881,0.12379,0.99856,0.99316,0.99406,0.99285,0.02005,0.01538,0.01659,0.01532
sunrise275.jpg,Sunrise,3,295,166,1.78,False,142.44002450479886,81.11809515444766,0,255,-0.4491398347136774,-0.9623712143160432,0.00931,0.00135,0.00097,0.00105,0.00152,0.0025,0.0034,0.00377,0.00392,0.00453,0.00502,0.00441,0.00464,0.00461,0.00415,0.00761,72.67921176230345,54.56895485466483,0,255,0.5952174320617165,0.21127418858528912,0.01313,0.00223,0.0061,0.00731,0.00717,0.00644,0.00619,0.00448,0.00373,0.00238,0.00107,0.00073,0.00051,0.00036,0.00034,0.00058,15.646681641821523,21.250317724332227,0,255,4.604728140752465,37.29487689990672,0.03974,0.01446,0.0049,0.00234,0.00049,0.00023,0.00017,0.0001,5e-05,3e-05,2e-05,2e-05,3e-05,2e-05,4e-05,9e-05,0.11082660461214117,0.1717034776419792,3.518975384905619,12.071952987715772,0.8724120734043769,0.1958200310047198,-3.2957229888651556,11.728864185921326,0.5600126528046383,0.31589301654621554,-0.43342133949643163,-0.980719344897492,13.558307532881777,0.035400414990318936,14.68656,272.03601,266.0995,275.50674,1.86823,7.72107,7.54015,7.80585,0.55199,0.26103,0.26894,0.25826,0.07698,0.05096,0.05117,0.05119,0.99765,0.95615,0.95707,0.9556,0.00593,0.0026,0.00262,0.00262
sunrise276.jpg,Sunrise,3,208,167,1.25,False,124.01796407185628,100.81136538500115,0,255,-0.014170981364534532,-1.7406812977090096,0.01649,0.0033,0.00282,0.00344,0.00221,0.00163,0.00115,0.00074,0.00051,0.0005,0.0005,0.00352,0.00541,0.0042,0.0052,0.01114,62.6544507139567,58.09177966340046,0,255,0.7213026158290906,-0.35287614472431583,0.02011,0.00278,0.00641,0.00766,0.00464,0.00371,0.00321,0.00321,0.00308,0.00285,0.00301,0.00137,0.00015,7e-05,5e-05,0.00042,12.776802164900968,26.818636222317107,0,255,5.119210152167827,36.1348937786789,0.04881,0.0063,0.00282,0.00242,0.0013,0.00029,0.00017,8e-05,5e-05,2e-05,4e-05,2e-05,4e-05,5e-05,8e-05,0.00026,0.1089247109219993,0.16180619902231427,3.5683444229668844,13.49052130614026,0.7903773174030675,0.33366523194186637,-1.6847574072122087,1.2817646727186034,0.48758343042421937,0.3941826353123538,-0.012446401662491583,-1.7402382339752709,11.876414436997855,0.041103727034105704,312.91287,495.51996,330.12196,468.46464,6.96841,9.49465,7.52812,8.96083,0.44916,0.3431,0.39845,0.3702,0.13401,0.1263,0.12987,0.12549,0.95947,0.93594,0.95733,0.93944,0.01796,0.01595,0.01687,0.01575
sunrise277.jpg,Sunrise,3,221,282,0.78,False,179.526828407304,57.87023015717093,33,255,-0.20915881952946444,-1.101284029373076,0.0,0.0,0.00037,0.00064,0.00137,0.00234,0.00423,0.00501,0.00594,0.00501,0.00507,0.00497,0.00441,0.00399,0.00406,0.01533,120.83968742980007,57.827182299450925,17,255,0.5529796160540627,-0.3406722060535081,0.0,0.00104,0.00435,0.00486,0.00789,0.00761,0.00385,0.00351,0.00992,0.00622,0.00337,0.00225,0.00183,0.0013,0.00129,0.00345,65.92524309232695,40.593878616008375,0,255,2.0352605151663674,6.431830079915288,0.00489,0.00392,0.00772,0.01958,0.00966,0.01018,0.00201,0.00094,0.00078,0.00067,0.00046,0.00036,0.00029,0.00023,0.00025,0.00082,0.08035941614507726,0.048349731678343943,8.235891042959606,107.7827753576864,0.6384557023654345,0.1584183680777459,-0.9931700551001985,2.672059174437499,0.7041881159896326,0.22714464875704085,-0.20736638568533097,-1.1018115963851323,14.101964827292962,0.021936095383048484,12.19703,95.03688,93.39497,104.0494,1.747,4.83549,4.57775,5.03727,0.54645,0.36171,0.42667,0.35843,0.03613,0.02667,0.03012,0.02607,0.998,0.98442,0.98468,0.98295,0.00131,0.00071,0.00091,0.00068
sunrise278.jpg,Sunrise,3,200,157,1.27,False,150.98366242038216,70.24033324673334,0,255,-0.7783827998718151,-0.36901518544636236,0.00371,0.00438,0.00274,0.00129,0.00076,0.00062,0.00065,0.00058,0.00158,0.00891,0.01129,0.01047,0.00557,0.0025,0.00176,0.00595,123.96417197452229,58.50611179720009,0,255,-0.41573395120153145,-0.47936573531733595,0.00046,0.00757,0.00496,0.0014,0.00079,0.00109,0.00254,0.00253,0.011,0.01857,0.0048,0.00197,0.00152,0.00114,0.00077,0.00163,81.72608280254777,44.541455333815605,0,253,-0.07292431792732151,-1.3085521353802316,0.00266,0.00739,0.01295,0.00288,0.00252,0.00396,0.00743,0.01123,0.01004,0.00087,0.00045,0.00023,0.0001,2e-05,2e-05,1e-05,0.1848859164765455,0.19764309567559596,2.0687148395364523,2.812785774052056,0.47763354333292296,0.24901944986683802,0.25417567311320627,-0.9695064954059855,0.603643936555514,0.25452031224857713,-0.6329693877199295,-0.5288419737603305,12.658925984762023,0.023932991789634282,13.25718,145.72655,139.25115,139.95442,1.60125,5.40539,5.16038,5.23795,0.60688,0.37582,0.40433,0.38314,0.06359,0.04318,0.04655,0.04367,0.99805,0.97849,0.97945,0.97934,0.00404,0.00186,0.00217,0.00191
sunrise279.jpg,Sunrise,3,255,165,1.55,False,173.44114081996435,60.023130614784996,31,255,-0.5013981980238716,-0.8460986246373974,0.0,1e-05,0.00102,0.00221,0.00273,0.00354,0.00307,0.00255,0.00369,0.00485,0.00422,0.0052,0.00769,0.0063,0.00646,0.00919,96.60931669637552,45.586375660053186,13,255,0.4512332586093513,-0.3129632100726223,2e-05,0.00257,0.00873,0.00687,0.00542,0.00912,0.00709,0.00633,0.00721,0.0036,0.00238,0.00163,0.00096,0.00048,0.00015,0.00017,39.48392156862745,19.865849480699488,0,255,3.718191401623774,28.742731885909173,0.00113,0.0234,0.02452,0.00737,0.0041,0.00143,0.00047,0.0001,1e-05,1e-05,1e-05,2e-05,3e-05,3e-05,3e-05,9e-05,0.06804306583201143,0.027928575673335548,6.602381902280299,143.5958177932151,0.7598339277670024,0.08808077780257449,-1.6163600004810823,9.098844816700625,0.6802147425815246,0.23545003291292954,-0.500642437003759,-0.8463523950441716,14.142538589986893,0.030972782809329167,22.30907,143.88002,134.79302,143.87706,2.56676,7.19594,6.93109,7.16989,0.45859,0.20985,0.21694,0.2122,0.03184,0.01874,0.01924,0.01884,0.99452,0.96479,0.967,0.96479,0.00101,0.00035,0.00037,0.00036
sunrise28.jpg,Sunrise,3,259,194,1.34,False,91.62584086295426,72.0286173497401,0,255,0.862755304670028,-0.4716942870105507,0.00367,0.01141,0.00858,0.00657,0.00479,0.00385,0.00373,0.00329,0.00246,0.00198,0.00177,0.00173,0.00143,0.00136,0.0024,0.00372,86.65473868566652,61.43514114432113,0,248,0.5037312645481316,-0.6738978842621917,0.00753,0.00846,0.00659,0.00499,0.00408,0.0038,0.00424,0.0052,0.00579,0.00442,0.00237,0.00147,0.00102,0.00086,0.00187,5e-05,76.66353540580344,38.63495243438695,0,218,0.5344640792214441,-0.003121327444373989,0.00063,0.00675,0.01118,0.00875,0.00656,0.00682,0.0083,0.0103,0.00152,0.00036,0.00034,0.00045,0.00076,4e-05,0.0,0.0,0.4473551368777252,0.2786524132307555,-0.13799849078731163,-1.3627007949384276,0.41367532058483436,0.1890685800224613,0.2379236055465026,-0.46988209948990756,0.41374008505603405,0.2609383603398795,0.6806028716494525,-0.5681584214947626,14.014428587676905,0.03414823039334829,95.43401,300.78202,291.6116,306.65793,3.89305,8.23854,8.0001,8.42132,0.46053,0.28118,0.29444,0.26886,0.03118,0.02061,0.02154,0.02005,0.98708,0.95934,0.96055,0.95854,0.00097,0.00042,0.00046,0.0004
sunrise280.jpg,Sunrise,3,243,162,1.5,False,138.94347914443935,72.21081849420428,0,255,0.14941906639637967,-1.1916791451915878,0.00172,0.00102,0.00175,0.00674,0.00554,0.00408,0.00482,0.00557,0.00474,0.00325,0.00252,0.00271,0.00225,0.00256,0.00576,0.00771,60.85441751765483,39.262510757372105,0,255,0.9475934838503572,0.9583773451624804,0.00469,0.01122,0.01136,0.01121,0.00695,0.00539,0.00487,0.00281,0.00177,0.00126,0.00075,0.00019,7e-05,7e-05,5e-05,7e-05,4.57288015038358,8.287443234174482,0,111,3.664948978738089,19.87331260080683,0.05785,0.00367,0.00089,0.00022,9e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06990212046825002,0.05472737824230519,12.705600274110337,192.0929478668857,0.9630523102857662,0.07104814892809656,-4.767176642808778,36.60308222910674,0.544934366572926,0.283076407458159,0.15108547494359545,-1.194280246424356,13.522249807163227,0.042345356620919705,28.21727,266.07012,252.73473,261.1598,2.26671,9.14594,8.84986,9.04543,0.52002,0.21223,0.22322,0.21376,0.0399,0.02229,0.02329,0.02254,0.99224,0.92688,0.93048,0.92823,0.00159,0.0005,0.00054,0.00051
sunrise281.jpg,Sunrise,3,263,176,1.49,False,134.58626425855513,85.01099509350193,0,255,-0.03218280879237947,-1.3202739425151904,0.0075,0.00325,0.00179,0.00276,0.0043,0.00366,0.00345,0.0038,0.00351,0.00314,0.0028,0.00266,0.00258,0.00286,0.00299,0.0117,55.98062132734186,57.119345153503,0,255,1.3689754488312014,1.5260011381999234,0.01784,0.00922,0.00805,0.00736,0.0043,0.00319,0.00261,0.00261,0.0018,0.00134,0.00124,0.00084,0.00052,0.00048,0.00043,0.0009,6.781930521949533,15.782851499586954,0,255,7.4222529734110525,70.82312590300845,0.05856,0.00251,0.00049,0.00024,0.0002,0.00019,0.00014,0.0001,0.00011,8e-05,5e-05,3e-05,1e-05,1e-05,1e-05,2e-05,0.13759418201222148,0.2697133064847044,2.712274822447842,5.567240513393214,0.9190132506677067,0.18161772490556466,-4.194280741794507,17.906393480101965,0.5279064408341975,0.3334205076930821,-0.031104348413953015,-1.3206199721934277,13.281200915399433,0.019055826805438093,8.39267,51.2504,43.34449,45.07374,1.45439,3.84957,3.53525,3.74632,0.59569,0.36811,0.37926,0.35022,0.06927,0.06002,0.06304,0.05967,0.99873,0.99227,0.99345,0.9932,0.0048,0.0036,0.00397,0.00356
sunrise282.jpg,Sunrise,3,372,167,2.23,False,154.79112742257422,65.08792135835637,1,255,-0.16511674782293856,-1.051874319841849,0.00023,0.00094,0.0027,0.00236,0.00185,0.00566,0.00517,0.00438,0.00472,0.00389,0.00445,0.00483,0.00514,0.00398,0.00411,0.00834,131.30155817397463,64.75948486267357,0,255,-0.13479914928471637,-0.8300593871406963,0.00131,0.00509,0.00322,0.00245,0.00116,0.00472,0.00594,0.00523,0.00468,0.00602,0.00632,0.00475,0.00409,0.00225,0.00271,0.0028,105.35338999420514,57.019118380241636,0,255,0.002208285960470474,-0.6918587548134254,0.00289,0.00816,0.00327,0.00209,0.00161,0.00561,0.00853,0.00911,0.00624,0.00421,0.00344,0.00362,0.00193,0.00128,0.0003,0.00046,0.19491483648706118,0.21879507843108154,1.8312755505499851,2.7859620644213914,0.34152034921397634,0.26463409852594827,0.524504346729666,-1.0086845726643652,0.6141631979557647,0.25167915406715435,-0.21494273891608406,-0.9593936106628838,13.840112746949924,0.018733238850678836,42.6023,76.12943,51.0005,74.92287,1.79842,3.92204,3.52278,3.99113,0.62418,0.37299,0.39996,0.36346,0.03749,0.02403,0.02544,0.02355,0.99456,0.99026,0.99348,0.99041,0.00141,0.00058,0.00065,0.00055
sunrise283.jpg,Sunrise,3,380,164,2.32,False,130.5918003851091,68.90529802879958,17,255,0.18329125901555027,-1.2829155544674935,0.0,0.00223,0.0055,0.00609,0.00614,0.00491,0.00419,0.00307,0.00247,0.00469,0.00398,0.00355,0.0043,0.00389,0.00407,0.00365,113.48031129653401,60.30552797862848,16,255,0.2991129510867578,-1.354239870465941,0.0,0.00123,0.0078,0.00904,0.00825,0.00545,0.00277,0.00218,0.00216,0.00303,0.0066,0.00618,0.00526,0.00182,0.00049,0.00048,101.08125802310654,51.38730558274185,12,255,0.6541884364294481,-0.9939796254530999,0.0,0.00044,0.00569,0.01211,0.01215,0.0074,0.00386,0.00239,0.00216,0.00256,0.00406,0.00683,0.00277,0.00026,4e-05,2e-05,0.37889094164304227,0.3366070512985685,0.3482165124008761,-1.4327163540198575,0.2738886631111143,0.1774588502456416,1.01157994868566,0.3068510972939644,0.5373654005889904,0.26926771821089185,0.10285730202491085,-1.4812786929171118,13.90620254682296,0.025983840893674136,16.60466,107.40405,99.8968,107.44803,2.08545,5.63132,5.35715,5.73688,0.53798,0.33996,0.35744,0.3116,0.03637,0.02487,0.02622,0.02366,0.99768,0.985,0.98604,0.98499,0.00132,0.00062,0.00069,0.00056
sunrise284.jpg,Sunrise,3,249,166,1.5,False,140.81511588522767,57.7012994253857,4,255,0.21900809093210125,-0.8848571491282082,1e-05,0.00062,0.00181,0.00244,0.00401,0.00554,0.0083,0.00796,0.00444,0.00415,0.00455,0.00445,0.00416,0.00342,0.00332,0.00356,72.76815696521024,22.676994391155116,0,250,0.9541784478301013,2.2052651217843557,2e-05,0.00092,0.00551,0.01551,0.02123,0.01089,0.00477,0.0022,0.00115,0.00041,9e-05,2e-05,1e-05,1e-05,1e-05,0.0,34.22753665263463,20.605815389243062,0,161,0.1322717697203653,-0.8273659758003808,0.01304,0.01736,0.01291,0.01418,0.00508,0.00013,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1764149658954659,0.29448578576022505,2.1467711304793373,2.7985781683500486,0.6834332826406305,0.24263475880503402,-0.4372752400256325,-0.9805136174881439,0.5535248482709482,0.2240732455354174,0.2589548355955657,-0.924988097458749,14.287707253289822,0.032869195743385426,25.00277,142.0555,129.33112,138.67852,2.7414,7.28663,6.91228,7.25506,0.43826,0.24072,0.25619,0.23506,0.0396,0.02587,0.02697,0.02559,0.98266,0.90172,0.91058,0.90406,0.00157,0.00067,0.00073,0.00065
